location,merged_location_names,latitude,longitude,count,address
Vellore Institute of Technology,Vellore Institute of Technology,12.9697279,79.1606943,3,"Vellore Institute of Technology, Main Subway, Brammapuram, Katpadi, Vellore, Tamil Nadu, 632014, India"
Semmelweis University,Semmelweis University; Budapest University of Technology and Economics,47.4810691,19.06978395,3,"Budapesti Műszaki és Gazdaságtudományi Egyetem, Irinyi József utca, Lágymányos, XI. kerület, Budapest, Közép-Magyarország, 1111, Magyarország, Semmelweis Egyetem, 26, Üllői út, Palotanegyed, VIII. kerület, Budapest, Közép-Magyarország, 1085, Magyarország"
University of California San Francisco,University of California San Francisco; Chemistry and Biochemistry,37.74342515,-122.46753670000001,3,"Chemistry and Biochemistry, 1600, Holloway Avenue, Parkmerced, San Francisco, California, 94132, United States, University of California, San Francisco, Medical Center Way, Forest Knolls, San Francisco, California, 94117, United States"
Koc University,Koc University; Koç University,41.203159,29.0728654,3,"Koç Üniversitesi, Koç Meydanı, Rumelifeneri Mahallesi, Sarıyer, İstanbul, Marmara Bölgesi, 34450, Türkiye"
Western University,Western University,32.7139413,-117.0372503,3,"Western University, Easthill Drive, Jamacha, Skyline, San Diego, San Diego County, California, 91945, United States"
Shiv Nadar University,Shiv Nadar University,28.5257123,77.574455,3,"Shiv Nadar University, NH34;NH334C, Beel Akbarpur, Dadri, Gautam Buddha Nagar, Uttar Pradesh, 201314, India"
Chiba Institute of Technology,Chiba Institute of Technology,35.6888667,140.0211756,3,"千葉工業大学, 1, 習志野市, 千葉県, 275-0016, 日本"
Aarhus University,Aarhus University,56.1670905,10.2026177,3,"Aarhus Universitet, Nordre Ringgade, Nobelparken, Aarhus, Aarhus Kommune, Region Midtjylland, 8000, Danmark"
Kent State University,Kent State University,41.1442325,-81.3398321,3,"Kent State University, Haymaker Parkway, Gateway, Kent, Portage County, Ohio, 44242, United States"
Miami University,Miami University,39.5094198,-84.7311546,3,"Miami University, East Chestnut Street, Oxford, Oxford Township, Butler County, Ohio, 45056, United States"
Altair Engineering,Altair Engineering,42.562319,-83.1116915,3,"Altair Engineering, 1820, East Big Beaver Road, Troy, Oakland County, Michigan, 48083, United States"
Johnson Matthey,Johnson Matthey,53.0436493,-2.1973036,3,"Johnson Matthey, Longport, Burslem, Stoke-on-Trent, England, ST6 3AZ, United Kingdom"
N/A,N/A; n/a,51.566874,4.9284972,3,"Vliegbasis Gilze-Rijen, Ericssonstraat, De Haansberg, Rijen, Gilze en Rijen, Noord-Brabant, Nederland, 5121 LD, Nederland"
Braskem S.A.,Braskem S.A.,-9.6819321,-35.7646171,3,"Braskem, Pontal da Barra, Maceió, Região Geográfica Imediata de Maceió, Região Geográfica Intermediária de Maceió, Alagoas, Região Nordeste, Brasil"
Széchenyi István University,Széchenyi István University,47.6941936,17.6273964,3,"Széchenyi István Egyetem, 1, Egyetem tér, Belváros, Győr, Győri járás, Győr-Moson-Sopron vármegye, Nyugat-Dunántúl, Dunántúl, 9026, Magyarország"
Aveva,Aveva; AVEVA,51.1031262,16.9450607,3,"Aveva, 54-56, Mińska, Muchobór Wielki, Wrocław, województwo dolnośląskie, 54-610, Polska"
The University of Texas at El Paso,The University of Texas at El Paso,31.7757047,-106.5062875,3,"The University of Texas at El Paso, East Robinson Avenue, El Paso, El Paso County, Texas, 79902, United States"
Lafayette College,Lafayette College,40.6986835,-75.209246,3,"Lafayette College, 730, High Street, College Hill, Easton, Northampton County, Pennsylvania, 18042, United States"
Indian Institute of Technology Guwahati,Indian Institute of Technology Guwahati; IIT Guwahati,26.1924787,91.6946357,3,"Indian Institute of Technology Guwahati, Footpath surrounding sports area, North Guwahati (Pt), Kamrup Metropolitan, Assam, 781039, India"
TU Dortmund University,TU Dortmund University,51.4914844,7.4122739,3,"Technische Universität Dortmund, Am Gardenkamp, Groß-Barop, Barop, Hombruch, Dortmund, Nordrhein-Westfalen, 44227, Deutschland"
FDA,FDA,6.0819016,-8.1441751,3,"FDA, Zone 6, Tchien, Grand Gedeh County, Liberia"
University of Maribor,University of Maribor,46.5592325,15.6432937,3,"Univerza v Mariboru, 15, Slomškov trg, Lent, Center, Maribor, 2000, Slovenija"
Coanda,Coanda; University of Zurich,47.5054136,8.7476545,3,"Coanda, Hegmattenstrasse, Hegmatten, Oberwinterthur, Winterthur, Bezirk Winterthur, Zürich, 8404, Schweiz/Suisse/Svizzera/Svizra, Zürcher Hochschule für Angewandte Wissenschaften, Turmhaldenstrasse, Heiligberg, Stadt, Winterthur, Bezirk Winterthur, Zürich, 8403, Schweiz/Suisse/Svizzera/Svizra"
Process Consultant,Process Consultant,-6.7749378,39.2403722,3,"Process Consultant and Facilitator, SM/MPA/31, Misri Street, Mwenge, Kijitonyama, Kinondoni Municipal, Dar es-Salaam, Coastal Zone, 14113, Tanzania"
University of North Carolina at Chapel Hill,University of North Carolina at Chapel Hill; University of North Carolina,35.9050353,-79.0477533,3,"University of North Carolina at Chapel Hill, North Graham Street, Northside, Downtown, Chapel Hill, Orange County, North Carolina, 27516, United States"
Florida Atlantic University,Florida Atlantic University,26.1194037,-80.1416919,2,"Florida Atlantic University, 111, East Las Olas Boulevard, Fort Lauderdale, Broward County, Florida, 33301, United States"
Loughborough university,Loughborough university; Loughborough University,52.763845,-1.2372582,2,"Loughborough University, Towers Way, Thorpe Acre, Loughborough, Charnwood, Leicestershire, England, LE11 3TG, United Kingdom"
University of Guelph,University of Guelph,43.5327864,-80.2249974,2,"University of Guelph, Arboretum Road, Guelph, Ontario, N1G 0C5, Canada"
VTT Technical Research Centre of Finland,VTT Technical Research Centre of Finland,61.446334,23.8612472,2,"Teknologian tutkimuskeskus VTT Oy, 4, Visiokatu, Hermia, Hervanta, Kaakkoinen suuralue, Tampere, Tampereen seutukunta, Pirkanmaa, Manner-Suomi, 33101, Suomi / Finland"
Visvesvaraya National Institute of Technology Nagpur,Visvesvaraya National Institute of Technology Nagpur,21.1260842,79.0497523,2,"Visvesvaraya National Institute of Technology, VNIT Campus, Ambazari Road, Nagpur City, Nagpur Urban Taluka, Nagpur, Maharashtra, 440010, India"
Trine University,Trine University,41.6311141,-85.0105982,2,"Trine University, 1, University Avenue, Angola, Steuben County, Indiana, 46703, United States"
Janssen pharmaceuticals,Janssen pharmaceuticals,40.5771027,-74.6501363,2,"Janssen Pharmaceuticals, 1000, US 202, Raritan, Somerset County, New Jersey, 08869, United States"
University of Ljubljana,University of Ljubljana; National Institute of Chemistry,46.05860735,14.503831,2,"Kemijski inštitut, Hajdrihova ulica, Glince, Četrtna skupnost Vič, Ljubljana, Upravna Enota Ljubljana, 1115, Slovenija, Univerza v Ljubljani, Kardeljeva ploščad, Četrtna skupnost Bežigrad, Ljubljana, Upravna Enota Ljubljana, 1113, Slovenija"
AstraZeneca UK,AstraZeneca UK,51.8652311,-0.4067176,2,"AstraZeneca, New Airport Way, Park Town, Luton, England, LU1 3LU, United Kingdom"
Arkema,Arkema,45.8436061,5.0970802,2,"Usine Arkema Kem One, Balan, Bourg-en-Bresse, Ain, Auvergne-Rhône-Alpes, France métropolitaine, 01360, France"
GEA,GEA,41.4768249,-81.1850459,2,"Geauga County, Ohio, United States"
American University of Beirut,American University of Beirut,33.9000264,35.4823838,2,"الجامعة الأمريكية في بيروت, شارع الجامعة الأميركية, الجامعة الأمريكية, الجامعة, دار المريسة, محافظة بيروت, 2034 1111, لبنان"
CIC nanoGUNE,CIC nanoGUNE,43.3048187,-2.0073381,2,"CIC Nanogune, Tolosa hiribidea, Campus, Ibaeta, Mendebaldea, Donostia / San Sebastián, Gipuzkoa, Euskadi, 20008, España"
UIN sunan kalijaga yogyakarta,UIN sunan kalijaga yogyakarta,-7.7857048,110.3942909,2,"UIN Sunan Kalijaga, Under Pass, Catur Tunggal, Depok, Sleman, Daerah Istimewa Yogyakarta, Jawa, 55221, Indonesia"
University of Turku,University of Turku,60.4560732,22.2864097,2,"Turun yliopisto, Yliopistonmäki, I, Keskusta, Turku, Turun seutukunta, Varsinais-Suomi, Manner-Suomi, 20500, Suomi / Finland"
New Mexico State University,New Mexico State University,32.2729032,-106.7434927,2,"New Mexico State University, 1780, East University Avenue, Las Cruces, Doña Ana County, New Mexico, 88003, United States"
Indian Institute of Technology Jammu,Indian Institute of Technology Jammu; IIT-JAMMU,32.8022368,74.8913825,2,"Indian Institute of Technology Jammu, Nargota Bypass, Nagrota Cantonment, Jagti, Jammu, Jammu district, Jammu and Kashmir, 181221, India"
Harbin Institute of Technology,Harbin Institute of Technology,45.741589,126.6255626,2,"哈尔滨工业大学, 海城街, 松花江街道, 花园街道, 南岗区, 哈尔滨市, 香坊区, 黑龙江省, 150000, 中国"
CASALE SA,CASALE SA,40.6854091,14.8295531,2,"Casale, Salerno, Campania, 57184, Italia"
University of Wisconsin-Milwaukee,University of Wisconsin-Milwaukee; TIP,43.0742429,-87.8896416,2,"Tip, Beerline Trail, Riverwest, Milwaukee, Milwaukee County, Wisconsin, 53212, United States, University of Wisconsin-Milwaukee, 2200, East Kenwood Boulevard, Cambridge Woods, East Side, Milwaukee, Milwaukee County, Wisconsin, 53211, United States"
University of California Santa Cruz,University of California Santa Cruz,36.9550719,-122.050364,2,"University of California Santa Cruz, Westside Industrial District, Westside, Santa Cruz, Santa Cruz County, California, United States"
Laboratoire de Génie Chimique,Laboratoire de Génie Chimique; Universite de Toulouse,43.574540299999995,1.47556405,2,"Laboratoire de Génie Chimique, Allée Émile Monso, Pont des Demoiselles / Ormeau/ Montaudran / La Terrasse / Malepère, Toulouse, Haute-Garonne, Occitanie, France métropolitaine, 31400, France, Université de Toulouse, Allée Matilda, Le Busca, Saint-Michel / Saint-Agne / Empalot / Le Busca / Île du Ramier / Montplaisir, Toulouse, Haute-Garonne, Occitanie, France métropolitaine, 31400, France"
Pfizer Canada,Pfizer Canada,45.4487982,-73.8646156,2,"Pfizer Canada, Voie de Service Sud, Kirkland, Agglomération de Montréal, Montréal (région administrative), Québec, H9J 1M1, Canada"
University of Dayton,University of Dayton,39.7384599,-84.1791948,2,"University of Dayton, Nellie Avenue, Walnut Hills, Dayton, Montgomery County, Ohio, 45410, United States"
Groningen University,Groningen University,53.2194415,6.5629863,2,"Rijksuniversiteit Groningen, Oude Boteringestraat, Binnenstad-noord, Binnenstad, Centrum, Groningen, Nederland, 9712 GL, Nederland"
CSS Inc,CSS Inc,41.0487475,-76.2723621,2,"CSS Industries, Inc., Spring Garden Avenue, Berwick, Columbia County, Pennsylvania, 18603, United States"
Yantai University,Yantai University,37.4335887,121.5165087,2,"中国农业大学烟台研究院, 海澜路, 马山街道, 烟台高新区, 莱山区, 烟台市, 山东省, 264000, 中国"
Hamburg University of Technology,Hamburg University of Technology,53.4610001,9.9692264,2,"Technische Universität Hamburg, Kasernenstraße, Harburg, Hamburg, 21073, Deutschland"
Southern University of Science and Technology,Southern University of Science and Technology,22.603603,113.9968497,2,"南方科技大学, 1088, 学苑大道, 深圳大学城, 桃源街道, 南山区, 深圳市, 广东省, 518055, 中国"
FAU,FAU,26.3743445,-80.1027236,2,"Florida Atlantic University - Boca Raton Campus, 777, Glades Road, Boca Raton, Palm Beach County, Florida, 33431, United States"
Evonik,Evonik,51.4477493,7.0143636,2,"Evonik, 1, Opernplatz, Sternviertel, Südviertel, Stadtbezirk I, Essen, Nordrhein-Westfalen, 45128, Deutschland"
Indian Institute of Technology Ropar,Indian Institute of Technology Ropar,30.9659501,76.4729772,2,"Indian Institute of Technology Ropar, IIT Ropar (Main Campus) Road, Bari Haveli, Rupnagar Tahsil, Rupnagar, Punjab, 144533, India"
IIT (ISM) Dhanbad,IIT (ISM) Dhanbad,23.8148779,86.4425786,2,"Indian Institute of Technology, Dhanbad, NH18, Hirapur, Kasturba Nagar, Dhanbad, Dhanbad-Cum-Kenduadih-Cum-Jagata, Dhanbad, Jharkhand, 826004, India"
Eindhoven University of Technology,Eindhoven University of Technology,51.4486602,5.4903996,2,"Technische Universiteit Eindhoven, 3, Groene Loper, Centrum, Eindhoven, Noord-Brabant, Nederland, 5612 AE, Nederland"
Pusan National University,Pusan National University; Pusan national University,35.2343498,129.0784068,2,"부산대학교, 산성로, 금성동, 장전2동, 금정구, 부산광역시, 46240, 대한민국"
ORNL,ORNL,36.0151754,-84.2484495,2,"ORNL Federal Credit Union, Oak Ridge, Anderson County, East Tennessee, Tennessee, United States"
BASF Corporation,BASF Corporation,42.1310835,-80.0482529,2,"BASF Corporation, 1729, Erie, Erie County, Pennsylvania, 16503, United States"
Institute of Science Tokyo,Institute of Science Tokyo,35.514711,139.4840416,2,"東京科学大学 すずかけ台キャンパス, 厚木街道, 長津田町, 緑区, 横浜市, 神奈川県, 226-0026, 日本"
Lyten,Lyten,47.7747446,8.5758347,2,"Lyten, Merishausen, Schaffhausen, 8232, Schweiz/Suisse/Svizzera/Svizra"
University of Maryland-College Park,University of Maryland-College Park; University of Maryland College Park,38.9904124,-76.9438586,2,"University of Maryland, College Park, Underwood Street, College Heights, University Park, Prince George's County, Maryland, 20742, United States"
University College Cork,University College Cork,51.8947384,-8.4903073,2,"Glucksman Gallery, Western Road, Gillabbey, The Mardyke, Gillabbey B, Cork, County Cork, Munster, T12 V1WH, Éire / Ireland"
PPG Industries,PPG Industries,51.6755488,17.7940944,2,"PPG Industries, Lewkowiec, gmina Ostrów Wielkopolski, powiat ostrowski, województwo wielkopolskie, 63-410, Polska"
Eaton Corporation,Eaton Corporation,42.83977,-93.6037789,2,"Eaton Corporation, Belmond, Wright County, Iowa, United States"
Abu Dhabi University,Abu Dhabi University,24.3665244,54.5647253,2,"جامعة ابو ظبي, شارع الجَزيره الحَمراء, Z4, مدينة محمد بن زايد, أبو ظبي, أبوظبي, أبو ظبي, الإمارات العربية المتحدة"
Johannes Gutenberg University Mainz,Johannes Gutenberg University Mainz,49.9920396,8.2371107,2,"Johannes Gutenberg-Universität Mainz, Jakob-Welder-Weg, Oberstadt, Mainz, Rheinland-Pfalz, 55128, Deutschland"
University of Fribourg,University of Fribourg,46.793058,7.157106,2,"Department of Geosciences at the University of Fribourg, Chemin du Musée, Les Charmettes, Pérolles, Fribourg - Freiburg, District de la Sarine, Fribourg/Freiburg, 1705, Schweiz/Suisse/Svizzera/Svizra"
3M Company,3M Company,41.3079575,-96.3382383,2,"3M Company Valley, Valley, Platte Valley Precinct, Douglas County, Nebraska, United States"
University of Sharjah,University of Sharjah,25.2878292,55.478969,2,"جامعة الشارقة, شارع 58, الجرينة 3, مويلح, مدينة الشارقة, الشارقة, الإمارات العربية المتحدة"
University of Bayreuth,University of Bayreuth,49.9270796,11.5872266,2,"Universität Bayreuth, 30, Universitätsstraße, Cosima-Wagner- / Nürnberger- / Universitätsstraße, Birken, Quellhöfe, Bayreuth, Bayern, 95447, Deutschland"
F. Hoffmann-La Roche,F. Hoffmann-La Roche,47.536045,7.7399516,2,"Hoffmann-La Roche, Werk Kaiseraugst, Kaiseraugst, Bezirk Rheinfelden, Aargau, 4303, Schweiz/Suisse/Svizzera/Svizra"
University of Texas Medical Branch,University of Texas Medical Branch; Texas A and M University,29.29696405,-94.82142955,2,"Texas A&M University at Galveston Center for Marine Training and Safety, Teichman Road, Galveston, Galveston County, Texas, 77554, United States, University of Texas Medical Branch at Galveston, 301, Church Street - Avenue F, Galveston, Galveston County, Texas, 77555, United States"
Institute of Chemical Technology Mumbai,"Institute of Chemical Technology Mumbai; Institute of Chemical Technology, Mumbai",19.0239129,72.8587665,2,"Institute of Chemical Technology, Rafi Ahmed Kidwai Marg, New BPT Colony, F/N Ward, Zone 2, Mumbai City, Maharashtra, 400019, India"
Hampton University,Hampton University,37.0210096,-76.3386255,2,"Hampton University, 100, East Queen Street, East Hampton, Hampton, Virginia, 23668, United States"
Andrews University,Andrews University,41.9696627,-86.3633155,2,"Andrews University, 8975, Old US-31, Berrien Springs, Berrien County, Michigan, 49104, United States"
National Science Foundation,National Science Foundation,6.9049547,79.8701128,2,"National Science Foundation, Vidya Road, Independence Square, Cinnamon Gardens, Colombo, Colombo District, Western Province, 00700, Sri Lanka"
Universidad Mariana de Pasto,Universidad Mariana de Pasto,1.2236979,-77.2831891,2,"Universidad Mariana, Carrera 35, Maridíaz, Comuna 9, Perímetro Urbano Pasto, Pasto, Centro, Nariño, RAP Pacífico, 520002, Colombia"
Memorial University,Memorial University,47.5732831,-52.7351911,2,"Memorial University, 1, Arctic Avenue, Memorial University of Newfoundland main campus, St. John's, Newfoundland, Newfoundland and Labrador, A1B 1T0, Canada"
WRPS,WRPS,42.1287118,-70.9164328,2,"WRPS-FM (Rockland), Goddard Avenue, Rockland, Plymouth County, Massachusetts, 02371, United States"
Guanajuato University,Guanajuato University,21.060753,-101.5711841,2,"Universidad de Guanajuato Campus León, Boulevard Cañaveral, Valle Del Roble, León, Guanajuato, 37544, México"
ANSTO,ANSTO,-34.0499891,150.9839291,2,"ANSTO, Lucas Heights, Sydney, Sutherland Shire Council, New South Wales, 2234, Australia"
Callaghan Innovation,Callaghan Innovation,-36.8504492,174.7832208,2,"Callaghan Innovation, 1, Watt Street, Mechanics Bay, Parnell, Auckland, 1052, New Zealand / Aotearoa"
Institución Universitaria Colegio Mayor de Antioquia,Institución Universitaria Colegio Mayor de Antioquia,6.2732225,-75.5912113,2,"Institución Universitaria Colegio Mayor de Antioquia, 65-46, Carrera 78, San Germán, Comuna 7 - Robledo, Perímetro Urbano Medellín, Medellín, Valle de Aburrá, Antioquia, RAP del Agua y la Montaña, 050034, Colombia"
University of Pavia,University of Pavia,45.1869265,9.1568768,2,"Università degli Studi di Pavia, 65, Corso Strada Nuova, Borgo Ticino, Pavia, Lombardia, 27100, Italia"
Utsunomiya University,Utsunomiya University,36.5487554,139.9130866,2,"宇都宮大学 (本部・峰キャンパス), 峰町, 宇都宮市, 栃木県, 321-8505, 日本"
Georgia Southern University,Georgia Southern University,32.4214381,-81.7845053,2,"Georgia Southern University, Malecki Drive, Sussex Commons, Statesboro, Bulloch County, Georgia, 30460, United States"
Air Products,Air Products,51.1543176,3.7897645,2,"Air products, Sint-Kruis-Winkel, Gent, Oost-Vlaanderen, Vlaanderen, 9042, België / Belgique / Belgien"
Dalhousie University,Dalhousie University,44.636201,-63.5919961,2,"Dalhousie University, Robie Street, Marlborough Woods, South End, Halifax, Halifax Regional Municipality, Halifax County, Nova Scotia, B3H 3C6, Canada"
Refinity,Refinity,14.5734072,121.0591387,2,"Refinity Dermatology And Laser Clinic, United Street, Capitol, Kapitolyo, Pasig First District, Pasig, Eastern Manila District, Metro Manila, 1603, Philippines"
University of Isfahan,University of Isfahan; Iran University of Medical Science,32.617484700000006,51.66130245,2,"دانشگاه علوم پزشکی, هزار جریب, منطقه ۵, اصفهان, بخش مرکزی شهرستان اصفهان, شهرستان اصفهان, استان اصفهان, 81739-85461, ایران, کتابفروشی دانشگاه اصفهان, دانشگاه, منطقه ۵, اصفهان, بخش مرکزی شهرستان اصفهان, شهرستان اصفهان, استان اصفهان, 81739-65711, ایران"
Finnish Institute of Occupational Health,Finnish Institute of Occupational Health,60.1894793,24.9120143,2,"Työterveyslaitos, 41b, Topeliuksenkatu, Meilahti, Läntinen suurpiiri, Helsinki, Helsingin seutukunta, Uusimaa, Manner-Suomi, 00250, Suomi / Finland"
Universidad del Atlántico,Universidad del Atlántico,25.9764525,-98.0792578,2,"Universidad del Atlantico, Libramiento Juan Antonio Guajardo Anzaldúa, Río Bravo, Tamaulipas, 88900, México"
Signature Science,Signature Science,3.1494724,101.568823,2,"Signature, Lot 24, Jalan Teknologi, Taman Sains Selangor 1, PJU 5, Kota Damansara, Petaling Jaya, Petaling, Selangor, 47810, Malaysia"
Tokyo University of Agriculture and Technology,Tokyo University of Agriculture and Technology,35.699409,139.5184397,2,"東京農工大学, 下山谷通り, 緑町, 小金井市, 東京都, 184-0003, 日本"
"The Chinese University of Hong Kong, Shenzhen","The Chinese University of Hong Kong, Shenzhen",22.6910685,114.207366,2,"香港中文大学（深圳）, 2001号, 龙翔大道, 龙城街道, 龙岗区, 深圳市, 广东省, 518172, 中国"
Dokuz Eylul University,Dokuz Eylul University,38.3943741,27.0303419,2,"Dokuz Eylül Üniversitesi 15 Temmuz Sağlık ve Sanat Yerleşkesi, İnciraltı Caddesi, İnciraltı Mahallesi, Balçova, Ege Bölgesi, 35330, Türkiye"
Washington University School of Medicine,Washington University School of Medicine,47.6614466,-117.397547,2,"University of Washington School of Medicine Spokane, 840, East Spokane Falls Boulevard, University District, Spokane, Spokane County, Washington, 99202, United States"
Kanazawa University,Kanazawa University,36.6575095,136.6473669,2,"金沢医科大学病院, 高松内灘線, 大学二丁目, 内灘町, 河北郡, 石川県, 920-0211, 日本"
Cornell,Cornell,40.9900326,-88.7292337,2,"Cornell, Amity Township, Livingston County, Illinois, United States"
University of North Texas,University of North Texas,33.2098926,-97.1514762,2,"University of North Texas, 1155, Union Circle, Denton, Denton County, Texas, 76203, United States"
Clausthal University of Technology,Clausthal University of Technology,51.8019554,10.3455053,2,"Technische Universität Clausthal, Graupenstraße, Clausthal, Clausthal-Zellerfeld, Landkreis Goslar, Niedersachsen, 38678, Deutschland"
IBM Research UK,IBM Research UK,53.3446566,-2.6380317,2,"IBM Research Daresbury, Keckwick Lane, Warrington, Halton, Liverpool City Region, England, WA4 4AD, United Kingdom"
Pukyong National University,Pukyong National University,35.1342725,129.1052466,2,"부경대학교 대연캠퍼스, 45, 용소로, 대연3동, 남구, 부산광역시, 48513, 대한민국"
Norwegian University of Science and Technology,Norwegian University of Science and Technology; NTNU,63.4283173,10.46118035,2,"NTNU Ringve botaniske hage, Lade allé, Leangen, Ringve, Østbyen, Trondheim, Trøndelag, 7041, Norge, Norges teknisk-naturvitenskapelige universitet, Alvdal, Innlandet, 2560, Norge"
Procter and Gamble,Procter and Gamble; Procter and Gamble.,53.5273241,-2.7604531,2,"Procter and Gamble, Pendle Place, West Pimbo Industrial Estate, Up Holland, West Lancashire, Lancashire, England, WN8 9PN, United Kingdom"
Pakistan Institute of Engineering and Applied Sciences,Pakistan Institute of Engineering and Applied Sciences,33.6531627,73.2669373,2,"Pakistan Institute of Engineering and Applied Sciences (PIEAS), Market Road, زون ۴, وفاقی دارالحکومت اسلام آباد, 44000, پاکستان"
Medical College of Wisconsin,Medical College of Wisconsin,43.0438671,-88.0224532,1,"Medical College of Wisconsin, 8701, West Watertown Plank Road, Milwaukee, Milwaukee County, Wisconsin, 53226, United States"
SSL,SSL,38.95224,-7.67603,1,"Sousel, Portalegre, Portugal"
Harro Höfliger,Harro Höfliger,48.9730439,9.3866196,1,"Harro Höfliger, 6-10, Boschstraße, Forstboden, Großaspach, Aspach, Vereinbarte Verwaltungsgemeinschaft der Stadt Backnang, Rems-Murr-Kreis, Baden-Württemberg, 71546, Deutschland"
evon GmbH,evon GmbH,47.1396314,15.679928,1,"evon GmbH, 154, Wollsdorf, Sankt Ruprecht an der Raab, Bezirk Weiz, Steiermark, 8181, Österreich"
Eli Lilly & Company,Eli Lilly & Company,39.7576131,-86.1521511,1,"Eli Lilly and Company Corporate Center, Indianapolis, Marion County, Indiana, United States"
University of Science and Technology,University of Science and Technology,15.3705392,44.1750664,1,"جامعة العلوم والتكنولوجيا, شارع الستين, حارة الليل, باب المنجل, مدينة صنعاء, مديرية معين, أمانة العاصمة, اليمن"
Wake Forest School of Medicine,Wake Forest School of Medicine,36.0905029,-80.2665306,1,"Wake Forest School of Medicine, 1, Medical Center Boulevard, Ardmore, Winston-Salem, Forsyth County, North Carolina, 27157, United States"
EDF R&D,EDF R&D,18.5015934,-69.9266509,1,"EDF., 1, Calle 43, Cristo Rey, Santo Domingo de Guzmán, Distrito Nacional, 03201, República Dominicana"
Ege University,Ege University,38.4556928,27.2281857,1,"Ege Üniversitesi, 172, Ankara Caddesi, Erzene Mahallesi, Bornova, Ege Bölgesi, 35100, Türkiye"
University of Aberdeen,University of Aberdeen,57.1645247,-2.1018364,1,"University of Aberdeen, The Chanonry, Old Aberdeen, Aberdeen City, Alba / Scotland, AB24 3RR, United Kingdom"
Izmir Institute of Technology,Izmir Institute of Technology,38.3226588,26.6377295,1,"İzmir Yüksek Teknoloji Enstitüsü (İzmir Institute of Technology), İyte Sera Yolu, Gülbahçe Mahallesi, Urla, İzmir, Ege Bölgesi, 35433, Türkiye"
Syntegon Technology GmbH,Syntegon Technology GmbH,48.823336,9.2939815,1,"Syntegon Technology GmbH, Waiblingen, Rems-Murr-Kreis, Baden-Württemberg, 71332, Deutschland"
Burapha University,Burapha University,13.2765891,100.9256197,1,"มหาวิทยาลัยบูรพา, 169, ถนนลงหาดบางแสน, บางแสน, เหมือง, อำเภอเมืองชลบุรี, จังหวัดชลบุรี, 20131, ประเทศไทย"
Arba Minch University,Arba Minch University,6.0659447,37.5600365,1,"Arba Minch University, Wolayta Sodo - Arba Minch, አርባ ምንጭ / Arba Minch, Gamo Gofa, ደቡብ ኢትዮጵያ ክልላዊ መንግስት South Ethiopia Regional State ولاية جنوب إثيوبيا الإقليمية, ኢትዮጵያ إثيوبيا"
Cape Breton University,Cape Breton University,46.1679892,-60.0905367,1,"Cape Breton University, 1250, Grand Lake Road, Cape Breton Regional Municipality, Cape Breton County, Nova Scotia, B1A 2K1, Canada"
University of Liverpool,University of Liverpool,53.4072429,-2.9658337,1,"University of Liverpool, Brownlow Hill, Knowledge Quarter, Edge Hill, Liverpool, Liverpool City Region, England, L3 5RH, United Kingdom"
National Institutes of Health,National Institutes of Health,39.0000142,-77.1040039,1,"National Institutes of Health, 9000, Rockville Pike, Locust Hill Estates, Pooks Hill, Bethesda, Montgomery County, Maryland, 20892, United States"
TU Berlin,TU Berlin,52.5110159,13.3269541,1,"Technische Universität Berlin, Wallenbergstraße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 10713, Deutschland"
Wichita State University,Wichita State University,37.7193429,-97.2898878,1,"Wichita State University, 1845, Fairmount Street, Wichita, Sedgwick County, Kansas, 67260, United States"
University of Munster,University of Munster,51.9673422,7.5992433,1,"Universität Münster, Albert-Schweitzer-Straße, Sentruper Höhe, Münster-West, Münster, Nordrhein-Westfalen, 48149, Deutschland"
University of Engineering and Technology Lahore,University of Engineering and Technology Lahore,31.4631818,73.2543186,1,"University of Engineering and Technology, Lahore(Faisalabad Campous), Faisalabad ByPass, رام نگر, تحصیل جڑانوالہ, ضلع فیصل آباد, فیصل آباد ڈویژن, پنجاب, پاکستان"
Boeing,Boeing,30.2029768,-81.7451249,1,"Boeing Jacksonville Training Systems Center, Lake Gray Boulevard, Jacksonville, Duval County, Florida, 32244, United States"
Australian National University,Australian National University,-35.2812742,149.1172023,1,"Australian National University, Clunies Ross Street, Yukeembruk Village, Acton, Canberra, District of Canberra Central, Australian Capital Territory, 2601, Australia"
Consejo Superior de Investigaciones Científicas,Consejo Superior de Investigaciones Científicas,40.4407145,-3.6874014,1,"Consejo Superior de Investigaciones Científicas, Calle de Serrano, El Viso, Chamartín, Madrid, Comunidad de Madrid, 28006, España"
Universitat Rovira i Virgili,Universitat Rovira i Virgili,41.1226832,1.2501587,1,"Universitat Rovira i Virgili - Campus Catalunya, 33,35, Avinguda de Catalunya, Nou Eixample Nord, els Quatre Garrofers, Tarragona, Tarragonès, Tarragona, Catalunya, 43002, España"
University of Texas Rio Grande Valley,University of Texas Rio Grande Valley,26.3071534,-98.1728187,1,"University of Texas Rio Grande Valley, 1201, West University Drive, Wood Colonia, Edinburg, Hidalgo County, Texas, 78541, United States"
Manchester University,Manchester University,41.0117756,-85.7600095,1,"Manchester University, 604, East College Avenue, North Manchester, Wabash County, Indiana, 46962, United States"
École Polytechnique,École Polytechnique,48.7127874,2.2107453,1,"École Polytechnique, Route de Saclay, La Vauve - École Polytechnique, Plateau, Palaiseau, Essonne, France métropolitaine, 91120, France"
