mapped,count,label,latitude,longitude,top_authors
not found,233,not found,,,Not found
university of arizona,11,University of Arizona,32.23664585,-110.95234075,David Mier Salazar; Roberto Guzman; Suchol Savagatrup; Jeffrey Pyun; Angel Martin
takeda development center americas  inc,11,takeda development center americas  inc,,,Neda Nazemifard; Charles Papageorgiou; Yihui Yang; Guanghui Zhu; Raymond Turro
ghent university,11,Ghent University,51.0078484,3.7108831,Kevin Van Geem; Joris Thybaut; Kensaku Matsunami; Viktor Bultereys; Laure Descamps
university of oxford,11,University of Oxford,51.752,-1.2577,James Kwan; Andrey Poletayev; Laura K. Martin; Michail Stamatakis; Cherie Wong
gsk,11,GSK,46.2857292,-114.1470748,Parind Desai; Benjamin Hawkins; Mark Palmer; Meghan McDermott; Warren Eagles
the hong kong university of science and technology,11,The Hong Kong University of Science and Technology,22.32999,114.22884208,Yue Fang; Richard Lakerveld; Hanyu Gao; Baggie W. Nyande; Dishika Gupta
max planck institute for dynamics of complex technical systems,11,max planck institute for dynamics of complex technical systems,,,Tibor Svitnic; Caroline Ganzer; Christoph Griehl; Alexander Geschke; Peter Schulze
east china university of science and technology,11,East China University of Science and Technology,31.145271500000003,121.42105243333332,Haifeng Liu; Mengxiang Lu; Yao Miao; Li Ping; Xiaolei Guo
missouri university of science and technology,11,Missouri University of Science and Technology,37.9532435,-91.7742667,Monday Okoronkwo; Kasim Adewuyi; Al-Dahhan Muthanna; Haidar Taofeeq; Godwin Ogbuehi
hamburg university of technology,11,Hamburg University of Technology,53.4610001,9.9692264,Bogdan Dorneanu; Harvey Arellano-Garcia; Vasileios Mappas; Simon Müller; Anders Lyngfelt
sungkyunkwan university,11,Sungkyunkwan University,37.29748823333333,126.9434087,Janggeun Lee; Woochang Jeong; Jonghwan Oh; Heehyun Choi; Yong Sang Lee
university of maryland  baltimore county,10,university of maryland  baltimore county,,,Tyler R. Josephson; Samiha Sharlin; Colin Jones; Charishma Puli; Fariha Agbere
university of british columbia,10,University of British Columbia,49.2578915,-123.2429755,Rama El-khawaldeh; Jason Hein; Kwang Ho Kim; Genpei Cai; Kevin J. Smith
netl,10,NETL,52.6830181,5.8732297,David Hopkinson; Isaac Gamwo; Guoxiang Liu; Vyacheslav Romanov; Chris Atallah
korea institute of energy research,10,korea institute of energy research,,,Sunghoon Lee; Jihong Moon; Sang Jun Yoon; Dongho Lee; Gwanhong Min
colorado state university,10,Colorado State University,40.5706567,-105.0853995,Colin Esmonde; Eugene Y.-X Chen; Cody Hawthorne; Juntong He; Qiang Wang
politecnico di torino,10,Politecnico di Torino,45.0636974,7.6575263,Daniele Marchisio; Gianluca Boccardo; Antonio Buffo; Nunzia Lauriello; Samir Bensaid
texas aandm university at qatar,10,texas aandm university at qatar,,,Ahmed Abbas; Patrick Linke; Dhabia Al-Mohannadi; Midhat Zaidi; Ahmed Abdala
karlsruhe institute of technology,10,Karlsruhe Institute of Technology,49.1018534,8.4331202,Olaf Deutschmann; Patrick Lott; Akash Bhimrao Shirsath; Matthias Hettel; Benjamin Flavel
the university of toledo,10,The University of Toledo,41.6582432,-83.6147873,Hossein Abedsoltan; Glenn Lipscomb; Joseph G. Lawrence; Saketh Merugu; Maria Coleman
koc university,9,Koc University,41.203159,29.0728654,Shuhei Takamura; Naruki Kurokawa; Atsushi Hotta; Shota Kato; Manabu Kano
university of liege,9,University of Liege,50.6368602,5.5624252,Geoffroy Lumay; Gresse Eva; Lechanteur Anna; Evrard Brigitte; Nicolas Regibeau
nyu tandon school of engineering,9,nyu tandon school of engineering,,,Rachel Pollard; Ashley Han; Nouha El Amri; Parker Lewis; Nathalie Pinkerton
pfizer inc,9,pfizer inc,,,Cameron Armstrong; Shubham Sharma; Kevin P. Girard; Geoff Mckee; Sweta Manthena
united states military academy,9,United States Military Academy,41.3926455,-73.9599242,Enoch Nagelli; Simuck Yuk; Corey James; F. John Burpo; Victor A. Jaffett
new mexico state university,9,New Mexico State University,32.2729032,-106.7434927,Eric Palmer; Hongmei Luo; Meng Zhou; Sergio Martinez-Monteagudo; Isaiah Morones
city college of new york,9,city college of new york,,,Xi Chen; Marco J. Castaldi; Lane Gilchrist; Maty Gueye; Michel Orsi
miami university,9,Miami University,39.5094198,-84.7311546,J. Andrew Jones; William Gibbons; Andrew Jones; Brooklyn Lengyel; Philip Glawe
the university of tokyo,9,The University of Tokyo,35.9019845,139.9362283,Hirokazu Sugiyama; Yusuke Hayashi; Masahiro Kino-oka; Rei Tamaki; Yuki Uno
university of cincinnati,9,University of Cincinnati,39.1318991,-84.5157575,Aashish Priye; Joo-Youp Lee; James Akinjide; Anil Reddy Soreddy; Dinabandhu Patra
university of cambridge,9,University of Cambridge,52.20118383333334,0.1216035999999999,Alexander Routh; Mohammed Al-Sharabi; Collin Smith; Laura Torrente Murciano; Kobi Felton
kist,9,KIST,49.7444194,9.8413018,Byoungyoun Lee; Tae-Hyun Bae; Doh C. Lee; Jinwoo Lee; Jihan Kim
suncat center for interface science and catalysis  slac national accelerator laboratory,9,suncat center for interface science and catalysis  slac national accelerator laboratory,,,Frank Abild-Pedersen; Michael Tang
universidad nacional de colombia,9,Universidad Nacional de Colombia,4.62007255,-74.07507125000001,Alvaro Orjuela; Mario Andrés Noriega; Natalia Godoy Silva; Oscar Monrroy; Juan Carlos Serrato
harvard medical school,9,harvard medical school,,,Anush Chiappino-Pepe; Jonathan Soucy; Sun Jin Moon; Neil Dalvie; Jan-Tobias Boehnke
cleveland state university,9,cleveland state university,,,Lisa Chambers; Obaid Khan; Shaowei Yang; Victoria Stege; Madison Luthy
the university of utah,9,The University of Utah,41.0956278,-111.9941083,Kody Powell; Matthew Williams; Ethan Gallup; Srabani Karmakar
prairie view aandm university,9,Prairie View A&M University,30.0960954,-95.9870007,Emmanuel Dada; Temitope Esan; Carol Akpan; Mackenzie Stephney; Kazeem B. Olanrewaju
dow chemical company,8,Dow Chemical Company,54.5856558,-1.23670675,Saket Sanjay Bhargava; Paulami Majumdar; Colin Li Pi Shan; Dinesh Kumar; Svetlana Zak
kfupm,8,kfupm,,,Syed Muhammad Shakil Hussain; Safwat Abdel-Azeim; Monther Alkoshab1; Kashif Rehan
pusan national university,8,Pusan National University,35.2343498,129.0784068,Doyeon Lee; Yongchul Chung; Kyoungyoun Kim; Juwon Kang; Min Seo Park
north carolina aandt state university,8,North Carolina A&T State University,36.2116175,-81.6760234,Debasish Kuila; Debarati Mukherjee; Sujoy Bepari; Yusuf Adewuyi; Sumit Gupta
univ of alabama birmingham,8,UNIV OF ALABAMA BIRMINGHAM,33.5016153,-86.8060476,Robert Peters; Sandra Cutts; Lalita A. Shevde
indian institute of technology roorkee,8,Indian Institute of Technology Roorkee,29.8661656,77.8957348,Anshu Anand; Sunil Kumar; Prakash Biswas; Arvind Kumar; Arisha Sharma
uc irvine,8,UC Irvine,-29.7451544,147.7685722,Herdeline Ardoña; Sujeung Lim; Lexi Crowell; Tayloria N.G. Adams; Kiara Lacy
university of calgary,8,University of Calgary,51.0766289,-114.1285493,Kotaybah Hashlamoun; Saleh Baakeem; Nashaat Nassar; Hua Song; Jose Angel Beleno Alcazar
pfizer,8,Pfizer,51.0669817,4.3097669,Sze Wing Wong; Kameel Antami; Boris Shekunov; Virginia Brooke Gill; Aaron Whittaker
vellore institute of technology,8,Vellore Institute of Technology,12.9697279,79.1606943,Hamid Arastoopour; Javad Abbasian; Satish Parulekar; SeyedSepehr Mostafayi; Ahmad Ijaz
famu-fsu college of engineering,8,FAMU-FSU College of Engineering,30.428374766666664,-84.3011659,Justice Ene; Hoyong Chung; Laurie Muok; Natalie Arnett; Omar Taleb
university of maine,8,University of Maine,44.9015188,-68.6617222,Sampath Gunukula; Clayton Wheeler; Douglas Bousfield; Glenn Matamoros; Sampath Karunarathne
university of mississippi,8,University of Mississippi,34.3646125,-89.5396349,Ahmed Al-Ostaz; Sasan Nouranian; Masoud Salavati; Mohammad Hosein Moghadasin; Mohammed Majdoub
genentech,8,Genentech,38.3901767,-121.9482113,Lin Deng; Lucilla Coelho de Almeida; Ariel Muliadi; Tim Hoogenraad; Edward Yost
university of louisville,8,University of Louisville,38.19373075,-85.75322835,John White; Mahbuba Khanom; Vance Jaeger; Zhenzhen Xie; Xiao-An Fu
boehringer ingelheim,8,Boehringer Ingelheim,19.3038519,-99.13449406666666,Fredrik Nordstrom; Corinne Jankovsky; Xiao Cong; Shubhajit Paul; Leon Schulz
university of salamanca,8,University of Salamanca,45.9455202,-66.6401861,Mariano Martin; Alberto Ruiz; Jose Enrique Roldán; Carlos Prieto; Antonio Sánchez
lsre-lcm - faculty of engineering of university of porto,8,lsre-lcm - faculty of engineering of university of porto,,,Alírio E. Rodrigues; Ana M. Ribeiro; Ana Pereira; Rafael Dias; Maria João Regufe
ewha womans university,8,ewha womans university,,,Jonggeol Na; Sanghun Lee; Pouya Ifaei; Yubin Ryu; Chaeeun Lee
montana state university,8,Montana State University,45.6638859,-111.079287,Jacob Molinaro; Stephanie Wettstein; Matthew R. Carroll; Annabelle S. Young; Nicholas P. Stadie
the university of oklahoma,8,The University of Oklahoma,35.47989685,-97.49737655,Sepideh Razavi; Gabriel Barbosa; Ngoc Hong Pham; Eduarda Barros de Oliveira; Ngoc Bui
korea institute of industrial technology,8,Korea Institute of Industrial Technology,35.20173355,126.87721165,Uen-Do Lee; Hyun Sic Park; Jo Hong Kang; Hojun Song; Sungwoong Choi
national taiwan university,8,National Taiwan University,25.05578835,121.54194385,Jeffrey Ward; Chih-Kuan Chien; Li-Chiang Lin; Hao-Jen Pan; Wei-Ting Chien
tokyo institute of technology,8,Tokyo institute of technology,35.58797123333333,139.6689706,Takeo Yamaguchi; Hidenori Kuroki; Aparna Chitra Sudheer; Yuna Tatsumi; Yasuhiko Orita
widener university,8,Widener University,39.8606395,-75.3565932,Gerassimos Orkoulas; Dipendu Saha; Savannah Steger; Christina Mccullough; Annie Miloser
ku leuven,8,KU Leuven,50.8057128,3.2915374,Dominik Bongartz; Jonas Loncke; Leen Braeken; Simon Kuhn; Leen C.J. Thomassen
tianjin university,8,Tianjin University,39.1072533,117.1778919,Zhongyi Jiang; Tinghao Jia; Yao Nian; Xiaohua Ma; Michael Guiver
the ohio state university wexner medical center,7,the ohio state university wexner medical center,,,Xilal Rima; Yong Gyu Lee; Jung Lye Kim; Syvester Black; Bryan Whitson
savannah river national laboratory,7,Savannah River National Laboratory,33.3447893,-81.73874705,Stephen Vicchio; Dan Lambert; Dylan D. Rodene; John M. Pareizs; Jarrod Gogolski
alma mater studiorum - university of bologna,7,alma mater studiorum - university of bologna,,,Matteo Minelli; Marco Giacinti Baschetti; Virginia Signorini; Roberta Di Carlo
aristotle university of thessaloniki,7,Aristotle University of Thessaloniki,40.6296704,22.9591611,Spyros Karakitsios; Dimosthenis Sarigiannis; Dayna Schultz; Ilias Frydas; Fotini Nikiforou
liberty university,7,Liberty University,37.3539466,-79.1531533,Wayne Strasser; Elijah Yoder; Nate Breed; Ryan Learn; Robert Kacinski
university of louisiana at lafayette,7,University of Louisiana at Lafayette,30.2117256,-92.0195772,William Holmes; Rafael Hernandez; Mark Zappi; Xing Li; Zhi Liu
takeda pharmaceuticals international co,7,takeda pharmaceuticals international co,,,C. Benjamin Renner; Ben Renner; Matthew Campbell; Wenlong Tang; Darren Whitaker
totalenergies,7,TotalEnergies,0.3854609,9.4447602,Sohaib Mohammed; Phuc-Tien Thierry; Samuel Lethier; Frederick de Meyer; Veronique Pugnet
johns hopkins university school of medicine,7,johns hopkins university school of medicine,,,Honggang Cui; Kathleen Gabrielson; Jeremy Walston; Rangaramanujam Kannan
mainstream engineering corporation,7,mainstream engineering corporation,,,Andrew Wagner; Aristidis Mihalos; Philip Cox; Daniel San Roman; Philip Luther
technical university of denmark,7,Technical University of Denmark,55.7854145,12.5202151,Krist V. Gernaey; Carina L. Gargalo; Celina K. Yamakawa; Alina Anamaria Malanca; Mads Stevnsborg
korea research institute of chemical technology,7,korea research institute of chemical technology,,,Yong-Ki Park; Ajaysing Nimbalkar; Dae Sung Park; Hawon Park; Do-Young Hong
eth,7,ETH,50.3260433,3.6671281,Inge Herrmann
the university of texas at tyler,7,The University of Texas at Tyler,32.3163078,-95.2536994,Fernando Resende; Shuhao Liu; Gideon Nyarko; Oluwanisola Makinde; Kristinoba Olotu
otto von guericke university,7,Otto von Guericke University,52.1405894,11.6455823,Kai Sundmacher
abb,7,ABB,22.5478712,88.1995212,Mehmet Mercangöz
university of bologna,7,University of Bologna,44.4982886,11.354457,Cristiana Boi; Giacomo Foli; Omar Atiq; Lorenzo Merlonghi; Francesco Maluta
"university of nevada, reno",7,"University of Nevada, Reno",39.5442688,-119.8163105,Maryam Raeeszadeh Sarmazdeh; Sanele Maziya; Jesus Diaz Sanchez; Thomas Summers; David Cantu
technion israel institute of technology,7,Technion Israel Institute of Technology,32.7768128,35.0225446,Brian Welch; Razi Epsztein; Zhaofeng Li; Michael Patrascu; Ruoke Cai
nasa glenn research center,7,NASA Glenn Research Center,41.4110836,-81.8692711,Norm Tubman; Abid Khan; J. Wayne Mullinax; Hessam Malmir; Jason Hartwig
university of patras,7,University of Patras,38.2869279,21.7851062,Vlasios Mavrantzas; Georgios N. Karanikolos; Harry Papargyriou; Sophia Minadaki; Antonios Armaou
the lubrizol corporation,7,the lubrizol corporation,,,Glenn Cormack; Nicolas Proust; Frank van Lier; Michael DeLetter; Dixit Parmar
ohio university,7,Ohio University,39.3241782,-82.1015648,Sumit Sharma; Quinn Bennett; Thanh Minh Giang Do; Yalda Ramezani; Hemant Nagar
rochester institute of technology,6,rochester institute of technology,,,Obioma Uche; Ke Xu; Poornima Padmanabhan; Moumita Das; Laura Y. Galeano Tirado
kth royal institute of technology,6,KTH Royal Institute of Technology,59.2016758,17.6203201,Shareq Mohd Nazir; Devesh Sathya Sri Sairam Sirigina; Efthymios Kantarelis; Klas Engvall; Frederico M. Penha
university of miami,6,University of Miami,25.7172724,-80.2787069,Fateme Rezaei; Ruthradharshini Murugavel; Ali Rownaghi; Jimmy Moreno; Kyle Newport
louisiana tech university,6,Louisiana Tech University,32.526106,-92.6481217,Teresa Murray; Yang Xiao; Tobias Misicko; Xiaoyang Gao; Christobel Asiedu
ucla henry samueli school of engineering and applied science,6,ucla henry samueli school of engineering and applied science,,,Aaron Moment
"amgen, inc.",6,"Amgen, Inc.",34.1905959,-118.91985619999998,Miguel Angel Valderrama-Gomez; Elcin Icten Gencer; Taehun Kim; Matthew Demers; Sidra Xu
university of san diego,6,university of san diego,,,Rae Robertson-Anderson; Juexin Marfai; Mehdi Aporvari; Philip Neill; Katarina Matic
indiana university,6,Indiana University,39.1802358,-86.5093526,Wenhui Li; Yaxu Zhong; Alex Butrum-Griffith; Jun Chen; Yi Wang
exxonmobil,6,ExxonMobil,51.2480381,4.3478222,Prasanna V. Joshi; Bennett Marshall; Hector Ayala; Kirti Richa; Jennifer Port
boehringer ingelheim pharmaceuticals inc,6,boehringer ingelheim pharmaceuticals inc,,,Brian Linehan; Frederic Buono; Tao Zhang; Vidhyadhar Manee; Thomas Tampone
university of dayton,6,University of Dayton,39.7384599,-84.1791948,Ching-An Peng; Matthew Bernards; Kevin Myers; Sharjeel Jokhio; Adrienne Shea
kwangwoon university,6,kwangwoon university,,,Hiesang Song; Yeonsoo Kim; Hyungjun KIM; Changbeom Hong; Gyeonggwan Jeon
indian institute of science,6,Indian Institute of Science,13.0222347,77.5671832,K Ganapathy Ayappa; Anshaj Ronghe; Thulasi Chandrasekaran; Sanjeev Kumar; Sudeep Punnathanam
national cheng kung university,6,National Cheng Kung University,22.999099,120.2162295,Wei Wu; Bing-Hung Chen; Yu-Hsun Tsai; Wei-Hong Hong; Yu-Hsuan Cheng
the university of maine,6,The University of Maine,43.6854339,-70.2988834,Arya Ajeev; Evan Wujcik; Behrokh Shams; Worood Majali; Zayed Al-Hamamre
hongik university,6,Hongik University,37.56100883333333,126.98620790666668,Dongil Shin; Seungwon Shin; Gebremedhn Gebremichael; Donghyeon Lee
gti energy,6,gti energy,,,Weiwei Xu; Shiguang Li; Qiaobei Dong; Megan Herrera; Sarath Kannan
us environmental protection agency,6,us environmental protection agency,,,William Barrett; Nathan Weber; Jonathan D. Krug; William R. Roberson; William P. Linak
u.s. department of energy,6,U.S. Department of Energy,38.887938875,-77.0324304125,Bhima Sastri; Nicholas Means; Maressa Brennan; Darin Damiani; Dawn Deel
granutools,6,granutools,,,Aurelien Neveu; Filip Francqui; Marco Lupo; Salvatore Pillitteri
yonsei university,6,yonsei university,,,Jongin Choi; Youn-Sang Bae; Chang-Ha Lee; Hyunji Lim; Yongmin Lee
university of strathclyde,6,University of Strathclyde,55.8618812,-4.2419566,Javier Cardona; David McKechnie; Leo Lue; Irene Moreno Flores; Parandeep Sandhu
hankyong national university,6,Hankyong National University,37.0117775,127.2634692,Young-Il Lim; Son Ich Ngo; Semie Kim; Bang Le; Huong Mai Thi Kieu
university of nebraska - lincoln,6,university of nebraska - lincoln,,,Adil Alsiyabi; Mark Kathol; Joydip Dey; Bhavana Sunil; Thomas Hope
school of chemistry  chemical engineering and biotechnology  nanyang technological university,6,school of chemistry  chemical engineering and biotechnology  nanyang technological university,,,Ari Fischer; Sainan Zhao; Ming-Hsu Chen
graz university of technology,6,Graz University of Technology,47.0494299,15.441566266666667,Johannes Khinast; Susanne Lux; Martin Horn; Max Vogi; Maximilian Neubauer
u s  environmental protection agency,6,u s  environmental protection agency,,,John D. Chea; Gerardo Ruiz-Mercado; Raymond Smith; Michael Gonzalez; David Perez
