abstract_id,dups
683992,"{'the university of tennessee': 4, 'university of tennessee  knoxville': 4, 'university of tennessee': 8}"
689689,{'north carolina state university': 12}
696401,{'u s  department of energy': 14}
696403,{'century therapeutics': 14}
696405,{'merlyn emergence': 28}
696409,{'university college london': 14}
696406,{'georgia institute of technology': 14}
690394,"{'guangdong technion-israel institute of technology': 28, 'guangdong technion isreal institute of technology': 14, 'guangdong technion - israel institute of technology': 14}"
700093,{'massachusetts institute of technology': 14}
694941,{'georgia institute of technology': 2}
689988,{'university of florida': 8}
693517,{'university of california  irvine': 18}
692876,{'georgia institute of technology': 6}
690193,{'massachusetts institute of technology': 4}
691841,{'university of california  irvine': 10}
683896,"{'virginia tech': 4, 'virginia polytechnic institute and state universit': 2}"
692161,{'massachusetts institute of technology': 4}
692900,{'harvard university': 8}
693923,{'university of south florida': 8}
691702,"{'new jersey institute of technology': 6, 'ben-gurion university of the negev': 2, 'njit dept of chemical and materials engineering': 2}"
689930,"{'northumbria university': 8, 'ore catapult': 2}"
691380,{'university of minnesota   twin cities': 12}
684943,"{'university of minnesota': 2, 'texas aandm university': 4}"
684922,{'king fahd university of petroleum and minerals': 6}
684513,{'sungkyunkwan university': 12}
691852,"{'clemson university': 2, 'villanova university': 2}"
693784,{'indian institute of technology madras': 6}
682545,"{'texas aandm university': 24, 'argonne national laboratory': 8, 'university of chicago': 8}"
691653,{'massachusetts institute of technology': 8}
686660,"{'university of chicago': 8, 'argonne national laboratory': 16}"
694506,{'georgia institute of technology': 8}
684896,{'rice university': 8}
685417,{'massachusetts institute of technology': 2}
694448,{'universite catholique de louvain': 2}
693506,{'university of california  irvine': 2}
684306,{'the university of texas at austin': 10}
683380,"{'yale university': 8, 'purdue university': 4}"
688463,{'university of minnesota   twin cities': 12}
685979,"{'university of massachusetts amherst': 2, 'university of massachusetts': 2}"
689822,"{'wayne state university': 2, 'lawrence livermore national laboratory': 2, 'university of wisconsin - madison': 4, 'university of utah': 2, 'national institute of standards and technology  brookhaven national laboratory': 2, 'brookhaven national laboratory': 2, 'university of wisconsin-madison': 2, 'national institute of standards and technology': 2}"
688264,"{'university of maryland': 2, 'national university of singapore': 2}"
692432,"{'university of california  los angeles': 6, 'university of california-los angeles': 2}"
685321,{'university of minnesota   twin cities': 8}
690007,"{'worcester polytechnic institute': 4, 'university of akron': 2}"
685393,{'stanford university': 10}
690580,"{'the university of southern mississippi': 14, 'university of missouri columbia': 2, '': 2}"
691054,{'university of florida': 6}
691497,{'rice university': 6}
682297,"{'department of chemical and biomolecular engineering  new york university tandon school of engineering  brooklyn  new york  11201  usa': 6, 'colorado school of mines': 4, 'new york university': 8, 'brookhaven national laboratory': 2, 'new york university langone health': 2, 'university of delaware': 6, 'department of microbiology  new york university grossman school of medicine  new york  new york  10016  usa': 2, 'bernard and irene schwartz center for biomedical imaging  department of radiology  new york university grossman school of medicine  new york  new york  10016  usa': 6, 'department of radiation oncology  new york university grossman school of medicine  new york  new york  10016  usa': 2, 'corresponding authors': 2, 'new york university  tandon school of engineering': 2, 'new york university tandon school of engineering': 2}"
684405,"{'university of massachusetts amherst': 6, 'university of massachusetts - amherst': 2, 'basf se': 6}"
690301,"{'northwestern university': 8, 'the dow chemical company': 6, 'dow chemical company': 2}"
690497,{'princeton': 2}
691002,{'university of alabama': 6}
693776,"{'washington university in st  louis': 6, 'texas aandm university': 2}"
688201,"{'university of michigan': 4, 'cornell university': 4}"
701618,{'not found': 2}
686136,{'university of oklahoma': 8}
701619,{'not found': 2}
684366,{'the hong kong university of science and technology': 2}
684485,"{'purdue university': 4, 'university of colorado boulder': 16, 'university of oregon': 4}"
693392,{'university of maryland': 8}
689256,{'arizona state university': 8}
688065,{'massachusetts institute of technology': 8}
690283,{'university of north dakota': 8}
693566,{'california institute of technology': 24}
686766,"{'purdue university': 8, 'university of illinois urbana-champaign': 8, 'national yang ming chiao tung university': 8, 'university of delaware': 4}"
688565,{'the university of texas at austin': 16}
682657,"{'university of massachusetts lowell': 12, 'bentley university': 4, 'us army devcom soldier center': 4, 'university of massachussetts lowell': 4}"
693603,"{'arizona state university': 6, 'university of florida': 6, 'medical university of south carolina': 2}"
685022,{'university of notre dame': 4}
688071,{'university of notre dame': 10}
690090,"{'penn state': 18, 'the pennsylvania state university': 2}"
688212,{'university of notre dame': 14}
692678,"{'university of colorado  boulder': 2, 'cu boulder': 2, 'university of colorado boulder': 2}"
682456,{'university of new hampshire': 2}
690728,{'university of new hampshire': 4}
689349,"{'university of maryland baltimore county': 2, 'umbc': 2}"
684326,{'argonne national laboratory': 8}
693939,{'lawrence berkeley national laboratory': 8}
683541,{'university of delaware': 8}
690510,{'lakehead university': 8}
690812,{'georgia institute of technology': 24}
690097,"{'university of oklahoma': 16, 'university of wisconsin-madison': 4}"
691533,{'university of minnesota   twin cities': 16}
695293,{'carnegie mellon university': 4}
689804,{'us environmental protection agency': 4}
690249,"{'the university of kansas': 12, 'university of kansas': 12}"
693091,{'university of kentucky': 4}
691241,{'university of alabama': 8}
692614,{'university of rhode island': 4}
691106,"{'university of florida': 12, 'university of flroida': 4}"
693034,{'university of kentucky': 16}
683592,"{'us environmental protection agency': 12, 'oak ridge associated universities  us environmental protection agency': 4}"
684457,{'university of idaho': 8}
685764,"{'nc state university': 2, 'institute of macromolecular compounds of the russian academy of sciences': 2, 'cnrs  université de pau et des pays de l adour umr 5254  institut des sciences analytiques et de physico-chimie pour l environnement et les matériaux': 2}"
692057,{'california institute of technology': 6}
692546,"{'university of california berkeley': 2, 'university of california at berkeley': 2, 'university of california, berkeley': 2}"
686529,{'pennsylvania state university': 2}
686017,{'lehigh university': 4}
693136,"{'university of houston': 14, 'qatar university': 2, 'national institute of standards and technology': 2}"
683447,{'lehigh university': 4}
686663,{'texas aandm university': 2}
700696,{'not found': 2}
686475,"{'the university of texas at austin': 4, 'sivananthan laboratories inc': 2, 'sivananthan laboratories  inc': 2}"
687113,"{'university of illinois at urbana-champaign': 14, 'technical university of darmstadt': 4}"
695421,{'cornell university': 4}
691894,"{'university of california  los angeles': 2, 'university of california-los angeles': 2}"
695423,{'cornell university': 4}
688643,"{'purdue university': 6, 'university of illinois urbana-champaign': 2}"
695439,{'university of michigan': 4}
685659,{'university of michigan': 6}
687686,"{'university of california  los angeles': 2, 'imec': 4, 'university of california, los angeles': 2}"
682968,"{'university of illinois at urbana champaign': 14, 'princeton university': 2}"
687946,{'university of toronto': 2}
688055,{'sanofi': 4}
682574,{'university of washington': 2}
701246,{'not found': 2}
685410,{'cornell university': 8}
687233,{'university of idaho': 2}
692536,{'oregon state university': 2}
687391,"{'university of virginia': 14, 'glaxosmithkline': 2, 'us army devcom chemical biological center': 2}"
691950,{'mainstream engineering corporation': 14}
694093,"{'brookhaven national laboratory': 10, 'university of minnesota  twin cities': 4, 'johns hopkins university': 6, 'arizona state university': 2, 'university of minnesota': 2}"
684085,{'hkust': 2}
690333,{'mainstream engineering corporation': 8}
689380,{'zhejiang university': 2}
685734,"{'u s  army': 2, 'us army combat capabilities development command chemical biological center': 2}"
691624,"{'singapore-mit alliance for research and technology': 16, 'temasek life sciences laboratory': 8, 'massachusetts institute of technology': 8}"
695133,{'case western reserve university': 28}
687077,{'the ohio state university': 4}
688422,{'the chinese university of hong kong  shenzhen': 4}
693156,"{'penn state university': 4, 'the pennsylvania state university': 4}"
693105,{'stanford university': 8}
691171,{'university of illinois urbana-champaign': 4}
700463,{'not found': 4}
690217,{'auburn university': 12}
684044,{'keio university': 12}
691999,"{'university of pennsylvania': 6, 'sandia national laboratories': 2}"
693800,{'vanderbilt university': 2}
691367,"{'columbia university': 2, 'university of houston': 4}"
685708,"{'harvard university': 4, 'emmanuel college  university of cambridge': 2, 'harvard college': 6}"
691397,"{'university of california  riverside': 4, 'king saud bin abdulaziz university for health sciences  and king abdullah international medical research center  ministry of national guard health affairs': 2}"
692134,{'mississippi state university': 6}
686929,{'chang gung university': 6}
693615,{'south dakota school of mines and technology': 16}
686914,{'indian institute of technology bombay': 8}
683569,"{'auburn university': 16, 'tuskegee university': 12}"
689814,{'university of florida': 20}
686711,"{'university of louisiana at lafayette': 16, 'university of louisiana': 4}"
690250,"{'university of surrey': 12, 'mantisonix ltd': 4}"
684956,{'university of missouri': 16}
684074,{'the hong kong university of science and technology': 2}
694170,{'university of minnesota': 2}
694982,{'university of california  san diego': 18}
695438,{'university of california  san diego': 2}
691711,{'cornell university': 6}
685665,"{'department of chemical and biomolecular engineering  lehigh university': 2, 'georgia institute of technology': 2, 'lehigh university': 10, 'joint center for energy storage research': 2, 'indiana university': 2}"
687800,{'the ohio state university': 4}
688252,{'university of virginia': 4}
